Measurement_ID,Time_UTC,Measurement_Count,Wavelength_nm,Cleaned_Intensity,Operation_Mode,Measurement_Type,Force_Reset_Status,Laser_Fire_Status,Is_Valid_Plasma,Is_Background,Delay_Time_us,Integration_Time_us,Number_of_Pulses,X_Factor,Laser_Energy_V,Laser_Pump_Current_A,PRR_Hz,On_Off_Status
1,2023-09-02 07:50:01,2,164.35,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3189,100,5,1
1,2023-09-02 07:50:01,2,164.74,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3189,100,5,1
1,2023-09-02 07:50:01,2,165.12,82.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3189,100,5,1
1,2023-09-02 07:50:01,2,165.5,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3189,100,5,1
1,2023-09-02 07:50:01,2,165.88,11.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3189,100,5,1
1,2023-09-02 07:50:01,2,166.26,51.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3189,100,5,1
1,2023-09-02 07:50:01,2,166.64,173.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3189,100,5,1
1,2023-09-02 07:50:01,2,167.03,39.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3189,100,5,1
1,2023-09-02 07:50:01,2,167.41,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3189,100,5,1
1,2023-09-02 07:50:01,2,167.79,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3189,100,5,1
1,2023-09-02 07:50:01,2,168.17,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3189,100,5,1
1,2023-09-02 07:50:01,2,168.55,72.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3189,100,5,1
1,2023-09-02 07:50:01,2,168.93,21.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3189,100,5,1
1,2023-09-02 07:50:01,2,169.31,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3189,100,5,1
1,2023-09-02 07:50:01,2,169.7,46.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3189,100,5,1
1,2023-09-02 07:50:01,2,170.08,22.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3189,100,5,1
