Measurement_ID,Time_UTC,Measurement_Count,Wavelength_nm,Cleaned_Intensity,Operation_Mode,Measurement_Type,Force_Reset_Status,Laser_Fire_Status,Is_Valid_Plasma,Is_Background,Delay_Time_us,Integration_Time_us,Number_of_Pulses,X_Factor,Laser_Energy_V,Laser_Pump_Current_A,PRR_Hz,On_Off_Status
1,2023-09-01 15:31:00,2,164.35,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3218,100,5,1
1,2023-09-01 15:31:00,2,164.74,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3218,100,5,1
1,2023-09-01 15:31:00,2,165.12,14.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3218,100,5,1
1,2023-09-01 15:31:00,2,165.5,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3218,100,5,1
1,2023-09-01 15:31:00,2,165.88,92.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3218,100,5,1
1,2023-09-01 15:31:00,2,166.26,31.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3218,100,5,1
1,2023-09-01 15:31:00,2,166.64,41.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3218,100,5,1
1,2023-09-01 15:31:00,2,167.03,87.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3218,100,5,1
1,2023-09-01 15:31:00,2,167.41,149.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3218,100,5,1
1,2023-09-01 15:31:00,2,167.79,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3218,100,5,1
1,2023-09-01 15:31:00,2,168.17,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3218,100,5,1
1,2023-09-01 15:31:00,2,168.55,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3218,100,5,1
1,2023-09-01 15:31:00,2,168.93,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3218,100,5,1
1,2023-09-01 15:31:00,2,169.31,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3218,100,5,1
1,2023-09-01 15:31:00,2,169.7,166.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3218,100,5,1
1,2023-09-01 15:31:00,2,170.08,94.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3218,100,5,1
1,2023-09-01 15:31:00,2,170.46,0.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3218,100,5,1
1,2023-09-01 15:31:00,2,170.84,85.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3218,100,5,1
1,2023-09-01 15:31:00,2,171.22,27.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3218,100,5,1
1,2023-09-01 15:31:00,2,171.6,26.0,ASLF,Plasma,0,1,True,False,0.375,1000,1,1,3218,100,5,1
